Total Accesses:,7086622
Frames,Missees,Miss Rate
873, 6965355, 0.982888
874, 6965605, 0.982923
875, 6965854, 0.982958
876, 6966099, 0.982993
877, 6966358, 0.983029
878, 6966627, 0.983067
879, 6966852, 0.983099
880, 6967124, 0.983138
881, 6967371, 0.983172
882, 6967615, 0.983207
883, 6967854, 0.983241
884, 6968093, 0.983274
885, 6968338, 0.983309
886, 6968597, 0.983345
887, 6968840, 0.983380
888, 6969091, 0.983415
889, 6969311, 0.983446
890, 6969563, 0.983482
891, 6969815, 0.983517
892, 6970089, 0.983556
893, 6970340, 0.983591
894, 6970566, 0.983623
895, 6970807, 0.983657
896, 6971059, 0.983693
897, 6971297, 0.983726
898, 6971521, 0.983758
899, 6971748, 0.983790
900, 6971969, 0.983821
901, 6972192, 0.983853
902, 6972443, 0.983888
903, 6972688, 0.983923
904, 6972920, 0.983955
905, 6973181, 0.983992
906, 6973440, 0.984029
907, 6973682, 0.984063
908, 6973943, 0.984100
909, 6974220, 0.984139
910, 6974488, 0.984177
911, 6974715, 0.984209
912, 6974975, 0.984245
913, 6975228, 0.984281
914, 6975501, 0.984320
915, 6975727, 0.984352
916, 6975960, 0.984384
917, 6976172, 0.984414
918, 6976412, 0.984448
919, 6976648, 0.984481
920, 6976884, 0.984515
921, 6977136, 0.984550
922, 6977371, 0.984583
923, 6977618, 0.984618
924, 6977850, 0.984651
925, 6978068, 0.984682
926, 6978294, 0.984714
927, 6978529, 0.984747
928, 6978743, 0.984777
929, 6978972, 0.984809
930, 6979214, 0.984844
931, 6979452, 0.984877
932, 6979719, 0.984915
933, 6979962, 0.984949
934, 6980195, 0.984982
935, 6980464, 0.985020
936, 6980666, 0.985048
937, 6980883, 0.985079
938, 6981116, 0.985112
939, 6981356, 0.985146
940, 6981626, 0.985184
941, 6981825, 0.985212
942, 6982055, 0.985244
943, 6982280, 0.985276
944, 6982499, 0.985307
945, 6982720, 0.985338
946, 6982941, 0.985369
947, 6983167, 0.985401
948, 6983363, 0.985429
949, 6983586, 0.985460
950, 6983814, 0.985493
951, 6984049, 0.985526
952, 6984304, 0.985562
953, 6984541, 0.985595
954, 6984776, 0.985628
955, 6985001, 0.985660
956, 6985216, 0.985691
957, 6985455, 0.985724
958, 6985676, 0.985755
959, 6985877, 0.985784
960, 6986088, 0.985814
961, 6986350, 0.985851
962, 6986610, 0.985887
963, 6986829, 0.985918
964, 6987062, 0.985951
965, 6987298, 0.985984
966, 6987533, 0.986017
967, 6987783, 0.986053
968, 6987990, 0.986082
969, 6988245, 0.986118
970, 6988475, 0.986150
971, 6988689, 0.986181
972, 6988888, 0.986209
973, 6989130, 0.986243
974, 6989371, 0.986277
975, 6989614, 0.986311
976, 6989850, 0.986344
977, 6990067, 0.986375
978, 6990311, 0.986409
979, 6990548, 0.986443
980, 6990792, 0.986477
981, 6991028, 0.986511
982, 6991254, 0.986543
983, 6991490, 0.986576
984, 6991716, 0.986608
985, 6991919, 0.986636
986, 6992137, 0.986667
987, 6992382, 0.986702
988, 6992597, 0.986732
989, 6992820, 0.986764
990, 6993019, 0.986792
991, 6993251, 0.986824
992, 6993457, 0.986853
993, 6993664, 0.986883
994, 6993892, 0.986915
995, 6994080, 0.986941
996, 6994283, 0.986970
997, 6994521, 0.987004
998, 6994728, 0.987033
999, 6994947, 0.987064
1000, 6995159, 0.987094
1001, 6995350, 0.987121
1002, 6995574, 0.987152
1003, 6995793, 0.987183
1004, 6996004, 0.987213
1005, 6996212, 0.987242
1006, 6996427, 0.987272
1007, 6996627, 0.987301
1008, 6996834, 0.987330
1009, 6997032, 0.987358
1010, 6997244, 0.987388
1011, 6997458, 0.987418
1012, 6997669, 0.987448
1013, 6997882, 0.987478
1014, 6998105, 0.987509
1015, 6998322, 0.987540
1016, 6998550, 0.987572
1017, 6998760, 0.987602
1018, 6998974, 0.987632
1019, 6999185, 0.987662
1020, 6999390, 0.987691
1021, 6999601, 0.987720
1022, 6999806, 0.987749
1023, 7000004, 0.987777
1024, 7000201, 0.987805
1025, 7000387, 0.987831
1026, 7000611, 0.987863
1027, 7000793, 0.987889
1028, 7000966, 0.987913
1029, 7001213, 0.987948
1030, 7001405, 0.987975
1031, 7001626, 0.988006
1032, 7001817, 0.988033
1033, 7001994, 0.988058
1034, 7002166, 0.988082
1035, 7002369, 0.988111
1036, 7002536, 0.988135
1037, 7002711, 0.988159
1038, 7002904, 0.988186
1039, 7003066, 0.988209
1040, 7003250, 0.988235
1041, 7003411, 0.988258
1042, 7003576, 0.988281
1043, 7003757, 0.988307
1044, 7003929, 0.988331
1045, 7004120, 0.988358
1046, 7004292, 0.988382
1047, 7004455, 0.988405
1048, 7004634, 0.988431
1049, 7004817, 0.988456
1050, 7005014, 0.988484
1051, 7005175, 0.988507
1052, 7005337, 0.988530
1053, 7005506, 0.988554
1054, 7005679, 0.988578
1055, 7005852, 0.988602
1056, 7006020, 0.988626
1057, 7006198, 0.988651
1058, 7006382, 0.988677
1059, 7006550, 0.988701
1060, 7006732, 0.988727
